alert_id,entity_id,source_system,timestamp_utc,typology,risk_score_source,vendor_metadata,alert_risk_band,rule_name,detection_channel,typology_confidence,user_id,segment,country,direction,amount,sanctions_hit,high_risk_country,repeated_typology,behavioral_baseline_deviation,cross_border,n_hist,peer_segment_percentile,timestamp,_row_index,_errors,_reason
ALT72600,USR44340,FICO,2026-02-13T18:21:17Z,high_amount_outlier,83,"{'rule_name': 'DormantReactivate', 'alert_age_days': 7, 'detection_channel': 'transaction_monitor'}",LOW,DormantReactivate,transaction_monitor,68.7,USR44340,smb,US,out,413.89,False,False,False,0.0,False,0,0.5,2026-02-13T18:21:17Z,74,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT49835,USR82275,FICO,2026-02-24T16:21:17Z,burst_activity,78,"{'rule_name': 'StructPattern', 'alert_age_days': 8}",LOW,StructPattern,network_analytics,49.7,USR82275,smb,US,out,167.34,False,False,False,0.0,False,0,0.5,2026-02-24T16:21:17Z,75,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT2376,USR27675,Oracle FCC,2026-02-10T20:49:17Z,sanctions,27,"{'rule_name': 'PeerOutlier', 'alert_age_days': 3}",LOW,PeerOutlier,surveillance,67.7,USR27675,private_banking,US,out,1603.28,False,False,False,0.0,False,0,0.5,2026-02-10T20:49:17Z,76,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT9327,USR76113,NICE,2026-03-06T15:08:17Z,burst_activity,22,"{'rule_name': 'PeerOutlier', 'alert_age_days': 6, 'detection_channel': 'network_analytics'}",MEDIUM,PeerOutlier,network_analytics,72.3,USR76113,private_banking,US,out,4199.95,False,False,False,0.0,False,0,0.5,2026-03-06T15:08:17Z,77,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT27618,USR20146,Actimize,2026-03-04T01:04:17Z,bank_alert,45,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 5, 'detection_channel': 'screening'}",MEDIUM,VelocityThreshold,screening,83.39532387931908,USR20146,retail,US,out,1652.4,False,False,False,0.0,False,0,0.5,2026-03-04T01:04:17Z,78,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT25122,USR52647,Actimize,2026-02-10T06:51:17Z,high_amount_outlier,68,"{'rule_name': 'AmountSpike', 'alert_age_days': 2, 'detection_channel': 'surveillance'}",LOW,AmountSpike,surveillance,72.4,USR52647,private_banking,US,out,31515.9,False,False,False,0.0,False,0,0.5,2026-02-10T06:51:17Z,79,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT84216,USR43301,NICE,2026-03-02T06:32:17Z,sanctions,76,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 13, 'detection_channel': 'screening'}",HIGH,SanctionsScreening,screening,39.2,USR43301,private_banking,US,out,15790.459927363145,True,False,False,0.0,False,0,0.5,2026-03-02T06:32:17Z,80,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT84514,USR51322,Actimize,2026-02-10T04:57:17Z,flow_through,81,"{'rule_name': 'DormantReactivate', 'alert_age_days': 8}",CRITICAL,DormantReactivate,network_analytics,77.2,USR51322,retail,US,out,29646.89868724081,False,False,True,0.0,False,0,0.5,2026-02-10T04:57:17Z,81,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT85557,USR77837,SAS,2026-02-28T07:55:17Z,sanctions,45,"{'rule_name': 'StructPattern', 'alert_age_days': 11, 'detection_channel': 'network_analytics'}",LOW,StructPattern,network_analytics,75.9,USR77837,retail,US,out,680.59,False,False,False,0.0,False,0,0.5,2026-02-28T07:55:17Z,82,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT64120,USR8594,Actimize,2026-02-09T07:48:17Z,cross_border,32,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 12, 'detection_channel': 'network_analytics'}",LOW,VelocityThreshold,network_analytics,76.4,USR8594,corporate,US,out,2218.41,False,False,False,0.0,False,0,0.5,2026-02-09T07:48:17Z,83,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT56060,USR88788,Actimize,2026-02-21T08:08:17Z,rapid_velocity,21,"{'rule_name': 'DormantReactivate', 'alert_age_days': 0, 'detection_channel': 'surveillance'}",LOW,DormantReactivate,surveillance,35.0,USR88788,retail,US,out,311.99,False,False,False,0.0,False,0,0.5,2026-02-21T08:08:17Z,84,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT65265,USR85858,Oracle FCC,2026-02-26T10:18:17Z,cross_border,31,"{'rule_name': 'AmountSpike', 'alert_age_days': 9, 'detection_channel': 'network_analytics'}",HIGH,AmountSpike,network_analytics,60.4,USR85858,corporate,RU,out,21971.25847857241,False,True,False,0.0,False,0,0.5,2026-02-26T10:18:17Z,85,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT41273,USR77837,Actimize,2026-02-28T13:23:17Z,cross_border,24,"{'rule_name': 'PEPMatch', 'alert_age_days': 2, 'detection_channel': 'screening'}",LOW,PEPMatch,screening,57.8,USR77837,retail,US,out,1886.35,False,False,False,0.0,False,0,0.5,2026-02-28T13:23:17Z,86,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT67349,USR44568,Actimize,2026-02-19T06:02:17Z,high_amount_outlier,84,"{'rule_name': 'DormantReactivate', 'alert_age_days': 5, 'detection_channel': 'screening'}",MEDIUM,DormantReactivate,screening,49.835926893811376,USR44568,corporate,US,out,1611.13,False,False,False,0.0,False,11,0.5,2026-02-19T06:02:17Z,87,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT79649,USR55457,Oracle FCC,2026-03-06T08:13:17Z,low_buyer_diversity,40,"{'rule_name': 'PEPMatch', 'alert_age_days': 0, 'detection_channel': 'network_analytics'}",LOW,PEPMatch,network_analytics,45.1,USR55457,retail,US,out,3073.06,False,False,False,0.0,False,0,0.5,2026-03-06T08:13:17Z,88,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT76526,USR85858,Actimize,2026-03-01T22:09:17Z,high_risk_country,81,"{'rule_name': 'StructPattern', 'alert_age_days': 6}",LOW,StructPattern,transaction_monitor,60.0,USR85858,retail,US,out,14533.98,False,False,False,0.0,False,0,0.5,2026-03-01T22:09:17Z,89,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT61768,USR22723,Oracle FCC,2026-02-12T22:36:17Z,cross_border,61,"{'rule_name': 'AmountSpike', 'alert_age_days': 5}",MEDIUM,AmountSpike,surveillance,92.23214067131032,USR22723,retail,US,out,1417.19,False,False,False,0.0,False,8,0.5,2026-02-12T22:36:17Z,90,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT6752,USR78605,Actimize,2026-02-26T19:56:17Z,cross_border,60,"{'rule_name': 'StructPattern', 'alert_age_days': 7}",LOW,StructPattern,transaction_monitor,46.1,USR78605,retail,US,out,925.6,False,False,False,0.0,False,0,0.5,2026-02-26T19:56:17Z,91,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT72769,USR85858,Actimize,2026-02-28T14:38:17Z,sanctions,54,"{'rule_name': 'DormantReactivate', 'alert_age_days': 4}",MEDIUM,DormantReactivate,surveillance,86.4,USR85858,corporate,US,out,10541.55,False,False,False,0.0,False,0,0.8569628256347445,2026-02-28T14:38:17Z,92,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT37293,USR45045,Actimize,2026-02-16T16:52:17Z,burst_activity,81,"{'rule_name': 'StructPattern', 'alert_age_days': 11}",LOW,StructPattern,screening,67.1,USR45045,retail,US,out,4681.27,False,False,False,0.0,False,0,0.5,2026-02-16T16:52:17Z,93,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT74622,USR97561,NICE,2026-02-28T20:10:17Z,high_amount_outlier,23,"{'rule_name': 'AmountSpike', 'alert_age_days': 7}",HIGH,AmountSpike,screening,81.7,USR97561,private_banking,US,out,677.58,False,False,True,0.0,False,0,0.5,2026-02-28T20:10:17Z,94,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT54412,USR45038,NICE,2026-03-05T15:28:17Z,rapid_velocity,26,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 3, 'detection_channel': 'screening'}",LOW,CrossBorderFlow,screening,62.1,USR45038,corporate,US,out,1105.2,False,False,False,0.0,False,0,0.5,2026-03-05T15:28:17Z,95,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT88236,USR20146,FICO,2026-03-03T04:58:17Z,cross_border,51,"{'rule_name': 'StructPattern', 'alert_age_days': 5}",LOW,StructPattern,screening,63.9,USR20146,smb,US,out,1470.08,False,False,False,0.0,False,0,0.5,2026-03-03T04:58:17Z,96,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT34506,USR97068,SAS,2026-03-01T13:40:17Z,flow_through,49,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 12, 'detection_channel': 'screening'}",LOW,VelocityThreshold,screening,72.1,USR97068,private_banking,US,out,1886.95,False,False,False,0.0,False,0,0.5,2026-03-01T13:40:17Z,97,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT93207,USR22723,Actimize,2026-02-25T17:29:17Z,cross_border,60,"{'rule_name': 'DormantReactivate', 'alert_age_days': 5, 'detection_channel': 'screening'}",HIGH,DormantReactivate,screening,93.1,USR22723,corporate,CY,out,143.32,False,True,False,0.0,False,0,0.5,2026-02-25T17:29:17Z,98,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT84602,USR44568,FICO,2026-02-14T19:26:17Z,structuring,75,"{'rule_name': 'PEPMatch', 'alert_age_days': 6}",MEDIUM,PEPMatch,surveillance,73.13351802974037,USR44568,corporate,US,out,108.45,False,False,False,0.0,False,0,0.5,2026-02-14T19:26:17Z,99,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT33779,USR35452,SAS,2026-03-02T13:12:17Z,sanctions,64,"{'rule_name': 'StructPattern', 'alert_age_days': 3}",LOW,StructPattern,network_analytics,65.9,USR35452,retail,US,out,289.72,False,False,False,0.0,False,0,0.5,2026-03-02T13:12:17Z,100,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT48774,USR8594,FICO,2026-02-17T14:52:17Z,cross_border,39,"{'rule_name': 'AmountSpike', 'alert_age_days': 5, 'detection_channel': 'surveillance'}",LOW,AmountSpike,surveillance,70.9,USR8594,corporate,US,out,257.98,False,False,False,0.0,False,0,0.5,2026-02-17T14:52:17Z,101,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT53602,USR71747,NICE,2026-02-22T15:49:17Z,cross_border,44,"{'rule_name': 'StructPattern', 'alert_age_days': 3}",MEDIUM,StructPattern,surveillance,80.2,USR71747,corporate,US,out,417.49,False,False,False,0.0,False,0,0.8236168929288397,2026-02-22T15:49:17Z,102,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT77093,USR82275,Oracle FCC,2026-02-16T03:02:17Z,high_risk_country,76,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 7, 'detection_channel': 'network_analytics'}",MEDIUM,SanctionsScreening,network_analytics,44.41275971260718,USR82275,private_banking,US,out,2841.44,False,False,False,0.0,False,7,0.5,2026-02-16T03:02:17Z,103,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT69225,USR18254,FICO,2026-02-16T02:01:17Z,structuring,35,"{'rule_name': 'AmountSpike', 'alert_age_days': 9}",LOW,AmountSpike,network_analytics,65.1,USR18254,smb,US,out,851.17,False,False,False,0.0,False,0,0.5,2026-02-16T02:01:17Z,104,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT85348,USR89311,Actimize,2026-02-11T10:07:17Z,structuring,57,"{'rule_name': 'PEPMatch', 'alert_age_days': 10, 'detection_channel': 'transaction_monitor'}",HIGH,PEPMatch,transaction_monitor,62.7,USR89311,corporate,US,out,28876.13920155476,False,False,False,0.0,False,0,0.5,2026-02-11T10:07:17Z,105,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT37616,USR44340,SAS,2026-03-07T12:47:17Z,low_buyer_diversity,60,"{'rule_name': 'StructPattern', 'alert_age_days': 8}",LOW,StructPattern,surveillance,92.7,USR44340,smb,US,out,174.78,False,False,False,0.0,False,0,0.5,2026-03-07T12:47:17Z,106,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT50973,USR70051,Oracle FCC,2026-02-11T03:03:17Z,smurfing,76,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 11, 'detection_channel': 'transaction_monitor'}",LOW,VelocityThreshold,transaction_monitor,63.6,USR70051,retail,US,out,548.69,False,False,False,0.0,False,0,0.5,2026-02-11T03:03:17Z,107,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT43655,USR44340,FICO,2026-02-09T06:45:17Z,structuring,73,"{'rule_name': 'DormantReactivate', 'alert_age_days': 9, 'detection_channel': 'transaction_monitor'}",LOW,DormantReactivate,transaction_monitor,61.8,USR44340,retail,US,out,2646.22,False,False,False,0.0,False,0,0.5,2026-02-09T06:45:17Z,108,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT91044,USR77394,NICE,2026-03-06T18:39:17Z,high_amount_outlier,54,"{'rule_name': 'PeerOutlier', 'alert_age_days': 3}",MEDIUM,PeerOutlier,network_analytics,100.0,USR77394,private_banking,US,out,2676.94,False,False,False,0.0,False,0,0.5,2026-03-06T18:39:17Z,109,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT31192,USR73574,FICO,2026-02-23T08:15:17Z,high_risk_country,43,"{'rule_name': 'PEPMatch', 'alert_age_days': 10}",MEDIUM,PEPMatch,transaction_monitor,69.53345652576593,USR73574,corporate,US,out,369.87,False,False,False,0.0,False,2,0.5,2026-02-23T08:15:17Z,110,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT59124,USR85828,Actimize,2026-02-19T19:56:17Z,cross_border,47,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 9, 'detection_channel': 'network_analytics'}",HIGH,SanctionsScreening,network_analytics,42.3,USR85828,smb,AE,out,18090.646421027355,False,True,False,0.0,False,0,0.5,2026-02-19T19:56:17Z,111,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT12896,USR9213,Oracle FCC,2026-02-28T19:38:17Z,burst_activity,50,"{'rule_name': 'PEPMatch', 'alert_age_days': 2}",LOW,PEPMatch,network_analytics,44.8,USR9213,corporate,US,out,29681.28,False,False,False,0.0,False,0,0.5,2026-02-28T19:38:17Z,112,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT85176,USR82762,NICE,2026-02-18T04:38:17Z,burst_activity,36,"{'rule_name': 'PeerOutlier', 'alert_age_days': 13, 'detection_channel': 'network_analytics'}",MEDIUM,PeerOutlier,network_analytics,59.98249297968431,USR82762,retail,US,out,1068.06,False,False,False,0.0,False,8,0.5,2026-02-18T04:38:17Z,113,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT39037,USR55457,Oracle FCC,2026-02-10T12:45:17Z,smurfing,66,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 3, 'detection_channel': 'surveillance'}",MEDIUM,CrossBorderFlow,surveillance,53.64226896742344,USR55457,retail,US,out,387.7,False,False,False,0.0,False,0,0.5,2026-02-10T12:45:17Z,114,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT34718,USR27675,Oracle FCC,2026-02-28T14:01:17Z,rapid_velocity,35,"{'rule_name': 'AmountSpike', 'alert_age_days': 13}",LOW,AmountSpike,network_analytics,59.4,USR27675,corporate,US,out,845.02,False,False,False,0.0,False,0,0.5,2026-02-28T14:01:17Z,115,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT58708,USR64385,SAS,2026-02-11T23:22:17Z,low_buyer_diversity,68,"{'rule_name': 'StructPattern', 'alert_age_days': 11}",MEDIUM,StructPattern,transaction_monitor,82.3,USR64385,corporate,US,out,1259.24,False,False,False,0.0,False,11,0.5,2026-02-11T23:22:17Z,116,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT50382,USR77394,SAS,2026-02-23T06:48:17Z,high_risk_country,76,"{'rule_name': 'AmountSpike', 'alert_age_days': 11}",MEDIUM,AmountSpike,network_analytics,98.07633533634842,USR77394,private_banking,US,out,874.15,False,False,False,0.0,False,7,0.5,2026-02-23T06:48:17Z,117,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT84948,USR69736,SAS,2026-03-07T03:58:17Z,structuring,92,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 13, 'detection_channel': 'transaction_monitor'}",HIGH,CrossBorderFlow,transaction_monitor,32.2,USR69736,private_banking,US,out,25817.21856070637,False,False,False,0.0,False,0,0.5,2026-03-07T03:58:17Z,118,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT53609,USR45038,Oracle FCC,2026-03-06T18:40:17Z,bank_alert,28,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 12, 'detection_channel': 'screening'}",LOW,VelocityThreshold,screening,68.8,USR45038,smb,US,out,125.82,False,False,False,0.0,False,0,0.5,2026-03-06T18:40:17Z,119,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT52181,USR51322,FICO,2026-02-17T12:24:17Z,bank_alert,76,"{'rule_name': 'StructPattern', 'alert_age_days': 0, 'detection_channel': 'transaction_monitor'}",LOW,StructPattern,transaction_monitor,40.5,USR51322,private_banking,US,out,258.8,False,False,False,0.0,False,0,0.5,2026-02-17T12:24:17Z,120,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT11392,USR44568,FICO,2026-03-02T02:28:17Z,dormant,26,"{'rule_name': 'DormantReactivate', 'alert_age_days': 5, 'detection_channel': 'screening'}",LOW,DormantReactivate,screening,94.0,USR44568,smb,US,out,876.55,False,False,False,0.0,False,0,0.5,2026-03-02T02:28:17Z,121,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT3171,USR43301,Oracle FCC,2026-02-25T01:46:17Z,sanctions,45,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 0, 'detection_channel': 'surveillance'}",LOW,CrossBorderFlow,surveillance,41.4,USR43301,private_banking,US,out,855.85,False,False,False,0.0,False,0,0.5,2026-02-25T01:46:17Z,122,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT40456,USR77394,NICE,2026-02-21T01:47:17Z,high_amount_outlier,33,"{'rule_name': 'PEPMatch', 'alert_age_days': 6}",LOW,PEPMatch,screening,72.6,USR77394,retail,US,out,469.05,False,False,False,0.0,False,0,0.5,2026-02-21T01:47:17Z,123,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT99821,USR77394,Oracle FCC,2026-02-10T21:23:17Z,low_buyer_diversity,32,"{'rule_name': 'AmountSpike', 'alert_age_days': 4, 'detection_channel': 'network_analytics'}",LOW,AmountSpike,network_analytics,52.2,USR77394,retail,US,out,840.91,False,False,False,0.0,False,0,0.5,2026-02-10T21:23:17Z,124,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT91815,USR71747,Oracle FCC,2026-02-17T23:37:17Z,cross_border,33,"{'rule_name': 'PEPMatch', 'alert_age_days': 2, 'detection_channel': 'surveillance'}",LOW,PEPMatch,surveillance,73.6,USR71747,retail,US,out,1201.74,False,False,False,0.0,False,0,0.5,2026-02-17T23:37:17Z,125,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT63268,USR75808,Actimize,2026-02-26T06:01:17Z,bank_alert,23,"{'rule_name': 'PeerOutlier', 'alert_age_days': 1}",MEDIUM,PeerOutlier,surveillance,58.0,USR75808,private_banking,US,out,4163.54,False,False,False,0.0,False,9,0.8007921659426391,2026-02-26T06:01:17Z,126,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT63451,USR9213,SAS,2026-03-08T07:01:17Z,high_risk_country,81,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 3}",LOW,VelocityThreshold,network_analytics,81.7,USR9213,retail,US,out,945.0,False,False,False,0.0,False,0,0.5,2026-03-08T07:01:17Z,127,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT39758,USR22723,NICE,2026-02-06T20:10:17Z,dormant,24,"{'rule_name': 'StructPattern', 'alert_age_days': 0}",LOW,StructPattern,screening,45.7,USR22723,private_banking,US,out,1995.51,False,False,False,0.0,False,0,0.5,2026-02-06T20:10:17Z,128,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT18572,USR82762,Oracle FCC,2026-02-28T05:26:17Z,sanctions,49,"{'rule_name': 'PeerOutlier', 'alert_age_days': 12, 'detection_channel': 'screening'}",MEDIUM,PeerOutlier,screening,98.0999697859808,USR82762,corporate,US,out,486.68,False,False,False,0.0,False,9,0.814745579153359,2026-02-28T05:26:17Z,129,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT1846,USR71747,Actimize,2026-03-04T02:00:17Z,burst_activity,72,"{'rule_name': 'DormantReactivate', 'alert_age_days': 7}",LOW,DormantReactivate,network_analytics,64.0,USR71747,retail,US,out,2586.71,False,False,False,0.0,False,0,0.5,2026-03-04T02:00:17Z,130,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT34546,USR9417,SAS,2026-03-07T05:30:17Z,structuring,94,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 13, 'detection_channel': 'surveillance'}",LOW,CrossBorderFlow,surveillance,81.4,USR9417,private_banking,US,out,1926.76,False,False,False,0.0,False,0,0.5,2026-03-07T05:30:17Z,131,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT32330,USR40241,FICO,2026-02-19T09:47:17Z,high_risk_country,84,"{'rule_name': 'DormantReactivate', 'alert_age_days': 7, 'detection_channel': 'surveillance'}",LOW,DormantReactivate,surveillance,87.8,USR40241,retail,US,out,4018.75,False,False,False,0.0,False,0,0.5,2026-02-19T09:47:17Z,132,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT19968,USR78155,NICE,2026-02-10T05:57:17Z,sanctions,30,"{'rule_name': 'PEPMatch', 'alert_age_days': 7}",MEDIUM,PEPMatch,screening,100.0,USR78155,retail,US,out,3197.71,False,False,False,0.0,False,0,0.5,2026-02-10T05:57:17Z,133,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT26657,USR63165,Actimize,2026-02-14T19:44:17Z,structuring,94,"{'rule_name': 'AmountSpike', 'alert_age_days': 9}",MEDIUM,AmountSpike,transaction_monitor,45.2,USR63165,corporate,US,out,2652.09,False,False,False,0.0,False,8,0.5,2026-02-14T19:44:17Z,134,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT3457,USR92675,NICE,2026-03-04T05:02:17Z,bank_alert,69,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 5, 'detection_channel': 'transaction_monitor'}",LOW,VelocityThreshold,transaction_monitor,49.5,USR92675,smb,US,out,946.12,False,False,False,0.0,False,0,0.5,2026-03-04T05:02:17Z,135,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT61187,USR97068,SAS,2026-03-05T00:45:17Z,smurfing,33,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 11}",LOW,CrossBorderFlow,transaction_monitor,47.0,USR97068,smb,US,out,1583.53,False,False,False,0.0,False,0,0.5,2026-03-05T00:45:17Z,136,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT92817,USR55457,SAS,2026-02-25T19:20:17Z,smurfing,53,"{'rule_name': 'PEPMatch', 'alert_age_days': 10}",MEDIUM,PEPMatch,transaction_monitor,47.9,USR55457,retail,US,out,5405.99,False,False,False,0.0,False,10,0.9232192563881734,2026-02-25T19:20:17Z,137,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT69388,USR22723,FICO,2026-02-10T09:01:17Z,structuring,88,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 7}",MEDIUM,SanctionsScreening,surveillance,93.70764434808495,USR22723,corporate,US,out,412.36,False,False,False,0.0,False,2,0.8326618019542593,2026-02-10T09:01:17Z,138,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT45372,USR83973,FICO,2026-02-10T08:26:17Z,cross_border,49,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 12}",CRITICAL,SanctionsScreening,transaction_monitor,97.6,USR83973,retail,US,out,17772.386535521095,False,False,False,0.0,True,0,0.5,2026-02-10T08:26:17Z,139,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT42606,USR8594,NICE,2026-02-21T00:56:17Z,smurfing,33,"{'rule_name': 'PEPMatch', 'alert_age_days': 2}",LOW,PEPMatch,surveillance,97.3,USR8594,retail,US,out,1439.64,False,False,False,0.0,False,0,0.5,2026-02-21T00:56:17Z,140,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT31445,USR54542,SAS,2026-02-24T08:11:17Z,bank_alert,85,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 7}",MEDIUM,VelocityThreshold,network_analytics,87.6529848134107,USR54542,corporate,US,out,2044.52,False,False,False,0.0,False,3,0.5,2026-02-24T08:11:17Z,141,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT15098,USR45038,Oracle FCC,2026-02-07T15:57:17Z,bank_alert,91,"{'rule_name': 'CrossBorderFlow', 'alert_age_days': 8}",LOW,CrossBorderFlow,network_analytics,73.5,USR45038,smb,US,out,318.57,False,False,False,0.0,False,0,0.5,2026-02-07T15:57:17Z,142,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT60248,USR9213,Actimize,2026-02-27T06:38:17Z,rapid_velocity,93,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 6, 'detection_channel': 'screening'}",LOW,VelocityThreshold,screening,88.5,USR9213,corporate,US,out,980.3,False,False,False,0.0,False,0,0.5,2026-02-27T06:38:17Z,143,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT57085,USR43301,Oracle FCC,2026-02-23T00:41:17Z,rapid_velocity,91,"{'rule_name': 'VelocityThreshold', 'alert_age_days': 3, 'detection_channel': 'transaction_monitor'}",MEDIUM,VelocityThreshold,transaction_monitor,100.0,USR43301,retail,US,out,952.42,False,False,False,0.0,False,0,0.5,2026-02-23T00:41:17Z,144,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT1724,USR65456,Actimize,2026-02-07T01:30:17Z,high_risk_country,85,"{'rule_name': 'SanctionsScreening', 'alert_age_days': 9}",LOW,SanctionsScreening,network_analytics,43.9,USR65456,corporate,US,out,39.53,False,False,False,0.0,False,0,0.5,2026-02-07T01:30:17Z,145,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT42136,USR8925,NICE,2026-02-09T13:32:17Z,cross_border,54,"{'rule_name': 'PEPMatch', 'alert_age_days': 4}",HIGH,PEPMatch,transaction_monitor,65.9,USR8925,private_banking,TR,out,788.88,False,True,False,0.0,False,0,0.5,2026-02-09T13:32:17Z,146,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT28523,USR52647,SAS,2026-02-20T07:45:17Z,high_amount_outlier,34,"{'rule_name': 'StructPattern', 'alert_age_days': 11, 'detection_channel': 'surveillance'}",LOW,StructPattern,surveillance,86.6,USR52647,smb,US,out,866.12,False,False,False,0.0,False,0,0.5,2026-02-20T07:45:17Z,147,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT17857,USR9417,SAS,2026-02-28T08:54:17Z,flow_through,66,"{'rule_name': 'PeerOutlier', 'alert_age_days': 12, 'detection_channel': 'surveillance'}",LOW,PeerOutlier,surveillance,50.6,USR9417,smb,US,out,862.26,False,False,False,0.0,False,0,0.5,2026-02-28T08:54:17Z,148,['vendor_metadata must be a dict'],vendor_metadata must be a dict
ALT70599,USR92675,Actimize,2026-03-03T10:56:17Z,smurfing,36,"{'rule_name': 'DormantReactivate', 'alert_age_days': 5}",MEDIUM,DormantReactivate,transaction_monitor,76.79405343835201,USR92675,corporate,US,out,9171.64,False,False,False,0.0,False,0,0.904222899762232,2026-03-03T10:56:17Z,149,['vendor_metadata must be a dict'],vendor_metadata must be a dict
